8.126243234034108 -8.771342453374183 1
-7.201285896218194 0.14519350380611717 -1
-5.395544291979405 4.394775038653746 -1
-5.5279439452694925 3.6152055389876634 -1
-3.7218940943537886 4.9406301768345955 -1
-8.908040902251603 -6.968562234629257 -1
-7.002833904225961 -4.541971883489456 -1
-8.58174661369973 4.091780776233043 -1
7.000187647973565 2.27528148161565 1
5.739726430400732 0.8522175667133114 1
-1.4991838931942423 4.374849451421436 -1
4.953473612138941 -5.050633600030576 1
-7.571841716627395 -0.2379506122228905 -1
-6.233869763999877 5.912372398544328 -1
-5.555365777116049 -4.132638832493686 -1
1.0986195804319387 7.242847018057082 -1
6.332190151735641 -1.4745247094484648 1
-3.614159306798524 -2.6319920628994398 -1
7.083047977222832 5.150458249217739 1
4.884964661805785 -1.4390125691949396 1
4.9684524839332145 -0.6424534158040738 1
-5.728137017077975 6.912460885663841 -1
-4.381854612509906 -1.245567195649015 -1
-8.703835623588226 -4.770111118779398 -1
-7.132112565282102 -0.9640239224555989 -1
8.44540503180366 4.292480188275087 1
8.328144262618776 -5.45309589881883 1
3.862619355950943 -6.085369092953197 1
6.59258589105707 2.228764450528984 1
8.270192223476444 0.4345567598887399 1
-8.344208193298174 4.083688414151034 -1
-8.929622810380005 -8.094707978854913 -1
8.855861685754277 -5.179364993734896 1
8.052671967738089 -0.8722701214195794 1
8.978304109710459 2.6550268045646614 1
3.6403327774439824 -1.2675282220782327 1
-5.980054322839399 -6.873604317355683 -1
-1.8361163366842417 7.655458788563987 -1
2.478753320398672 8.869344597827386 -1
6.706139846954111 4.610286789490875 1
-3.6144209434395824 -5.647382650538078 -1
-7.383151016214024 3.2292643386454376 -1
2.8067098005934987 -8.929000813128345 1
-7.802255893774691 -8.979820357758303 -1
-7.306951072722517 -0.7457836853534441 -1
-4.277539930364962 -4.742606097190356 -1
6.102037375782203 -2.362619897596241 1
-0.1349886444016235 3.9351980454784883 -1
2.7748586436655627 8.3970305391856 -1
-1.987697985262991 8.463099457061817 -1
-2.5095671032618947 1.113162090681908 -1
-8.435959595513735 -3.5135949969264013 -1
-7.691496285670965 -0.590041339711928 -1
-1.557887511513957 -1.398911178963113 -1
5.308385557354288 -7.982666126013409 1
7.149276203190867 -3.26346524252138 1
-2.448237892657639 3.698784766173311 -1
-4.841370543203278 0.8688677640359428 -1
-3.2479164075957327 4.143803414901388 -1
7.966301860789799 4.939605409490358 1
5.648336400717062 2.369922090001788 1
3.3858766100126267 -7.289002488944834 1
-1.4278772350104385 4.964860449959705 -1
-0.1623973899471789 0.4686198707354994 -1
3.8487120515338527 -6.782897346123837 1
-2.8786316111669374 -4.796181326055821 -1
0.6565025475214201 6.643515581456865 -1
6.180279290619096 -8.255507982816312 1
-7.604334093028825 -2.3759085742486326 -1
4.397639747995274 -2.008028276052115 1
-6.365683498987654 -2.2080764049677732 -1
-2.3136699536054772 7.7874116096296495 -1
6.816768045508477 2.4372520318140545 1
-7.683987204382474 6.251586526805682 -1
6.311381186419808 -2.928555361111002 1
2.600935752555003 5.994469753460729 -1
0.620013967338265 2.899481632748071 -1
-4.8657899237896745 3.404772990856576 -1
8.627339696120444 6.502468497583078 1
6.384723666269737 0.9365057028639792 1
-1.4366509817948068 3.2239013482005268 -1
-3.187304348667963 6.733812965760159 -1
5.973843112298722 -7.533733613974736 1
1.8332913744186428 6.581274662946159 -1
3.872175397421276 -7.3886836018648 1
8.217729672734247 -8.825304841306302 1
5.819106732625293 0.3507064249514962 1
-6.879209797063604 0.5154855904618152 -1
3.066499016043321 -4.796053994343019 1
2.880110391767208 -6.902757886056723 1
-2.105647267580495 2.237654667039214 -1
-3.6988768023148166 -6.3305980183952055 -1
-4.75856878082564 1.1538365895538156 -1
7.577448865996708 4.017200042785164 1
8.164388493774098 -4.3920251751500885 1
-1.4223499866534977 -1.455517636556536 -1
-3.170177044402193 5.76138651375949 -1
-0.07451353380959747 7.8913069320870255 -1
-4.301282533273968 -0.6315551649216371 -1
7.44764712703955 -7.215739616719782 1
